sub_num,conditions,ecg_avgHR,ecg_meanRR,ecg_rmssd,ecg_nn50,ecg_pNN50,ecg_sd_RR,ecg_sd_HR,ecg_se,ecg_average_hrv,gsr_mean,gsr_std,level
5,0,597.609561752988,237.111111111111,240.283628702045,5,55.5555555555556,5.11111111111111,532.954389339195,0.293592885098942,237.111111111111,6.01533830581382,0.00429198098040373,0
5,0,1137.93103448276,197.9,204.821141486908,7,70,64.9,1025.14907959554,0.345650349626178,197.9,6.01903010046936,0.00526716057809504,0
5,0,972.972972972973,192,202.607995893548,8,72.7272727272727,11,899.081347357209,0.380984603313204,192,5.97921437115473,0.00917601838554075,0
5,0,1751.82481751825,143.4,153.873324523778,10,66.6666666666667,6.40000000000001,1642.33576642336,0.343840847100168,143.4,5.9604102718117,0.00726745713262964,0
5,0,1257.48502994012,161.461538461538,166.337700985768,10,76.9230769230769,10.4615384615385,1158.14728159575,0.3886535109303,161.461538461538,5.94232472271724,0.00816757079438503,0
5,0,1551.72413793103,154.071428571429,162.92482929253,10,71.4285714285714,76.0714285714286,1359.41644562334,0.401869359354361,154.071428571429,5.93731540098428,0.00789568294551204,0
5,0,1489.36170212766,148.076923076923,158.827192014078,8,61.5384615384615,5.07692307692307,1384.46659723255,0.27617685675208,148.076923076923,5.91338129675843,0.00709807342096804,0
5,0,1573.42657342657,156.142857142857,172.64703878144,8,57.1428571428571,52.8571428571429,1501.65623849834,0.342766226143161,156.142857142857,5.92090665409153,0.0121830149975997,0
5,0,1122.44897959184,205.4,213.820017771957,6,60,14.6,1054.26716141002,0.26977227927165,205.4,4.63197066332468,1.0705973218979,0
5,0,1241.37931034483,188,198.349095375713,7,63.6363636363636,70,1183.23977546111,0.275482736760696,188,5.96301536325346,0.0182268787140308,0
5,0,1777.77777777778,140.066666666667,146.272120834195,11,73.3333333333333,11.0666666666667,1661.49870801034,0.314049350370401,140.066666666667,5.90232699766398,0.00607448152720579,0
5,0,1573.42657342657,142.285714285714,147.686927557684,12,85.7142857142857,17.2857142857143,1453.42657342657,0.345701305880216,142.285714285714,5.89045260801554,0.00396956231820811,0
5,0,1363.63636363636,172.833333333333,189.634297179246,8,66.6666666666667,67.8333333333333,1220.77922077922,0.341074120664221,172.833333333333,5.87032016172648,0.00315963424523543,0
5,0,1363.63636363636,175.5,189.849940742682,8,66.6666666666667,42.5,1250.85440874915,0.370669396108252,175.5,5.86635093454253,0.00206852807310963,0
5,0,1551.72413793103,152.071428571429,164.683028876688,8,57.1428571428571,1.92857142857142,1454.32154052844,0.374667023531863,152.071428571429,5.84386558298003,0.00706662479742167,0
5,0,1861.31386861314,131.25,141.882874230825,9,56.25,6.25,1741.31386861314,0.385689534893091,131.25,5.9268057019431,0.0660186162650149,0
5,0,1783.21678321678,130.3125,139.7285314458,12,75,105.6875,1719.65746118289,0.334926125203782,130.3125,5.89812639175133,0.00361812595634456,1
5,0,1326.5306122449,171.166666666667,182.02472359545,8,66.6666666666667,46.1666666666667,1206.5306122449,0.368295418406238,171.166666666667,5.89111012310787,0.00271385760997217,1
5,0,1678.32167832168,141.133333333333,151.128422211045,13,86.6666666666667,100.866666666667,1616.3382072473,0.396722819731573,141.133333333333,5.88534563003258,0.00335250097964584,1
5,0,1618.70503597122,151.071428571429,163.38801319908,10,71.4285714285714,73.0714285714286,1426.39734366353,0.383675651063011,151.071428571429,5.87744379675844,0.00345099492697861,1
5,0,1783.21678321678,135.75,150.231904068344,12,75,55.75,1595.71678321678,0.380896132202715,135.75,5.86895852287705,0.00375988298265123,1
5,0,1000,217.6,226.410247117925,7,70,20.4,936.974789915966,0.30768458152918,217.6,5.86526145700347,0.00410899312248692,4
5,0,1344.8275862069,181,196.353422854471,8,66.6666666666667,83,1288.00940438872,0.334036934837624,181,5.86614757649921,0.00480406526600093,4
5,0,1573.42657342657,150.357142857143,160.165762348173,9,64.2857142857143,30.3571428571429,1448.42657342657,0.370010202577864,150.357142857143,5.87332392371156,0.00400140614228107,4
5,0,1092.71523178808,210.7,225.508092981161,7,70,46.3,1034.34947303322,0.383072084514488,210.7,5.8749707632002,0.00514444150940127,4
5,0,1390.72847682119,165.461538461538,180.617956343898,9,69.2307692307692,44.5384615384615,1319.29990539262,0.395310647934557,165.461538461538,5.8911944625965,0.00744622403137285,4
5,0,1132.07547169811,197.818181818182,208.419158079447,7,63.6363636363636,28.8181818181818,1043.31807524841,0.315771017782253,197.818181818182,5.98803173177263,0.0464661167082432,2
5,0,1642.33576642336,154.142857142857,173.318039618335,8,57.1428571428571,80.1428571428571,1439.63306372065,0.360364416374919,154.142857142857,6.01717463171936,0.0069960612579216,2
5,0,1573.42657342657,151.214285714286,165.374682809328,9,64.2857142857143,3.78571428571428,1476.65237987819,0.383961351695955,151.214285714286,6.04704690178328,0.0372751609494299,2
5,0,1808.51063829787,136.3125,154.877169072785,10,62.5,33.3125,1662.87957033671,0.38228485660679,136.3125,6.07158247973072,0.0187234383312044,2
5,0,1551.72413793103,145.928571428571,154.929246524249,8,57.1428571428571,40.0714285714286,1471.07897664071,0.396227167123221,145.928571428571,6.0360783293401,0.0117200822979787,2
5,0,761.421319796954,223.111111111111,225.436859847226,5,55.5555555555556,14.8888888888889,698.396109712921,0.315711320184434,223.111111111111,5.97169373017462,0.0045316263141392,3
5,0,1137.93103448276,201.5,212.841490316151,6,60,96.5,995.073891625616,0.330233225581108,201.5,6.00993780421581,0.0426902857206769,3
5,0,1655.1724137931,139.6,153.45270715544,11,73.3333333333333,50.6,1486.63308795041,0.353909797552526,139.6,6.05581349224848,0.00632140634689729,3
5,0,1862.06896551724,126.882352941176,134.946830488246,13,76.4705882352941,27.1176470588235,1764.66636811464,0.364162720486483,126.882352941176,6.04600791696439,0.00702518530444928,3
5,0,1678.32167832168,142.733333333333,154.332325410676,7,46.6666666666667,4.73333333333332,1569.62602614777,0.405439841865126,142.733333333333,6.02724792939337,0.0085948232018038,3
5,0,1024.84472049689,206.1,214.878803049533,8,80,120.1,850.426115845732,0.307637857097053,206.1,5.98596652403115,0.002249481420414,5
5,0,1726.61870503597,143.8,152.469231868816,12,80,60.8,1545.89581346971,0.337895864165845,143.8,5.9859151990134,0.00265297702738654,5
5,0,1200,166.692307692308,175.928962936749,9,69.2307692307692,57.3076923076923,1133.03571428571,0.397501048168429,166.692307692308,5.98923773097363,0.00617572246372302,5
5,0,1241.37931034483,177.636363636364,190.609548554106,7,63.6363636363636,35.6363636363636,1135.74550752793,0.360430150247152,177.636363636364,6.02370456114053,0.0225252795211849,5
5,0,1666.66666666667,155.142857142857,165.498381519924,11,78.5714285714286,51.1428571428571,1522.4358974359,0.375303534207065,155.142857142857,6.02463340524564,0.00643521618998451,5
5,0,1090.90909090909,197.636363636364,203.110359612252,7,63.6363636363636,53.6363636363636,986.742424242424,0.333484308159035,197.636363636364,6.34486295291962,0.0537631207425155,0
5,0,1241.37931034483,181.090909090909,196.751804889492,6,54.5454545454545,42.0909090909091,1133.46564128008,0.339027454821093,181.090909090909,6.28642290054036,0.024765502129509,0
5,0,1241.37931034483,189.454545454545,200.585053372288,9,81.8181818181818,48.5454545454545,1178.35410026079,0.314613867798309,189.454545454545,6.18527294271011,0.00429482495758475,0
5,0,652.173913043478,242.5,243.635485921078,7,87.5,50.5,574.048913043478,0.330179204545941,242.5,6.17205799908441,0.00920498614244457,0
5,0,1258.74125874126,197.454545454545,208.444019081645,7,63.6363636363636,81.5454545454545,1204.97781788104,0.311905510916068,197.454545454545,6.09413940888555,0.0068832176747348,0
5,0,1468.53146853147,167.153846153846,177.637703898001,8,61.5384615384615,9.15384615384616,1373.59475967071,0.354446837688018,167.153846153846,6.08337363962063,0.00287788225303082,0
5,0,489.795918367347,280.428571428571,296.137275117952,5,71.4285714285714,105.428571428571,404.081632653061,0.328752270019885,280.428571428571,6.02669306433655,0.00552603207033306,0
5,0,1140.35087719298,180.166666666667,193.49160188494,8,66.6666666666667,64.1666666666667,1011.0405323654,0.365731596320949,180.166666666667,6.01666582046226,0.00298193892847971,0
5,1,1111.11111111111,165.076923076923,173.73853033532,8,61.5384615384615,65.9230769230769,1046.17604617605,0.489330323204155,165.076923076923,5.16813260624005,0.0229115391939886,0
5,1,1655.1724137931,143.333333333333,150.166130224717,10,66.6666666666667,19.6666666666667,1563.1478739158,0.497640784809739,143.333333333333,5.16627297600212,0.0254666377738501,0
5,1,810.810810810811,238.333333333333,244.376530969913,5,55.5555555555556,44.6666666666667,757.807277241906,0.372844545849217,238.333333333333,5.22993014707811,0.013348781796873,0
5,1,1751.82481751825,135.533333333333,146.241125086846,11,73.3333333333333,76.4666666666667,1681.07010053712,0.340065350962953,135.533333333333,5.24691678592754,0.0143167619758176,0
5,1,1568.62745098039,144.133333333333,155.26149984247,10,66.6666666666667,44.8666666666667,1489.26237161531,0.341987998839743,144.133333333333,5.23498746463848,0.0117611786638855,0
5,1,1257.48502994012,166.692307692308,174.078452693915,8,61.5384615384615,40.3076923076923,1185.02126182418,0.411920706107709,166.692307692308,5.26277455181887,0.018328939307892,0
5,1,1363.63636363636,175.833333333333,188.963400336326,6,50,93.8333333333333,1180.70953436807,0.379271750677464,175.833333333333,5.44044428503973,0.0177567776927243,0
5,1,1678.32167832168,131.4,138.408814748194,10,66.6666666666667,9.40000000000001,1555.37085864955,0.366090157935121,131.4,5.44003590435792,0.038620113715623,0
5,1,1678.32167832168,134.2,143.606174426218,12,80,6.19999999999999,1561.13417832168,0.358460296303695,134.2,5.4259254085305,0.110729829679431,4
5,1,1568.62745098039,141.2,160.772717420173,9,60,13.8,1471.85325743201,0.415621691502473,141.2,5.42329479329613,0.112375708274965,4
5,1,1451.61290322581,147.357142857143,161.334833719902,10,71.4285714285714,1.64285714285714,1350.94176228621,0.343625647545087,147.357142857143,5.44168218898149,0.00918526889746325,4
5,1,1127.1676300578,175.5,189.292982789467,8,66.6666666666667,83.5,964.124151796934,0.373192215848884,175.5,5.41473655465976,0.0116803534553723,4
5,1,1573.42657342657,145.928571428571,155.400174664362,8,57.1428571428571,28.0714285714286,1487.21967687485,0.343282976774794,145.928571428571,5.43555647875422,0.0313926157199298,4
5,1,1642.33576642336,150.5,165.053887304376,10,71.4285714285714,37.5,1562.5485323808,0.341222254142189,150.5,5.79036799109439,0.0845458373136521,1
5,1,1555.55555555556,162.615384615385,173.695135222608,7,53.8461538461538,30.6153846153846,1441.91919191919,0.375580505335277,162.615384615385,5.89909046978755,0.0513809638622763,1
5,1,1468.53146853147,161.923076923077,170.929810156099,8,61.5384615384615,30.0769230769231,1390.40646853147,0.35493888408275,161.923076923077,5.83140026204608,0.0219135200604392,1
5,1,1363.63636363636,169.25,176.592043988397,7,58.3333333333333,51.75,1295.76306046894,0.347298100961131,169.25,5.7872235708174,0.0192117483629357,1
5,1,904.522613065327,191.454545454545,196.319776246446,7,63.6363636363636,23.5454545454545,834.755171204861,0.37255193088732,191.454545454545,5.74681413589197,0.0130765690619141,1
5,1,1888.88888888889,133.6875,143.649530107133,10,62.5,28.6875,1746.03174603175,0.444272727192789,133.6875,6.29264543472004,0.10213330701396,5
5,1,1632.65306122449,138.133333333333,146.088101272257,12,80,53.1333333333333,1456.1824729892,0.436856529825576,138.133333333333,6.13789301550841,0.0329798014489883,5
5,1,2050.35971223022,119.444444444444,128.93409169029,14,77.7777777777778,47.4444444444444,1842.02637889688,0.329331992407188,119.444444444444,6.06754916563271,0.0301103472112052,5
5,1,1942.44604316547,127.705882352941,135.42938251007,13,76.4705882352941,42.2941176470588,1854.21074904782,0.329162271875406,127.705882352941,5.99097584576411,0.0326315981430056,5
5,1,1451.61290322581,156.357142857143,168.126015663422,10,71.4285714285714,8.64285714285714,1360.70381231672,0.388729357481524,156.357142857143,5.98970048843102,0.057796797090314,5
5,1,1042.7807486631,174.166666666667,181.280169902833,9,75,61.8333333333333,979.221426629203,0.335047180155446,174.166666666667,6.85518261067881,0.0633694488415595,2
5,1,1037.7358490566,205.7,215.326031867956,7,70,17.7,957.94861501405,0.298720785415142,205.7,6.81736966678676,0.0836234406306959,2
5,1,1415.09433962264,150.857142857143,161.129052093567,11,78.5714285714286,57.1428571428571,1342.97895500726,0.329792825196483,150.857142857143,6.6910779409345,0.0316190738893461,2
5,1,1363.63636363636,181.333333333333,201.618864858095,6,50,21.3333333333333,1269.88636363636,0.384029721222775,181.333333333333,6.71709223425837,0.0928673912980843,2
5,1,1489.36170212766,165.461538461538,174.341618668636,8,61.5384615384615,48.4615384615385,1361.15657392253,0.380977170798429,165.461538461538,6.78923107259288,0.0474265206669177,2
5,1,1363.63636363636,175.083333333333,189.090586756718,7,58.3333333333333,105.916666666667,1310.25558071821,0.309593586172472,175.083333333333,6.56238226222358,0.0233990931972409,3
5,1,1468.53146853147,164.538461538462,176.738180977922,8,61.5384615384615,1.46153846153845,1378.17002274834,0.344111935919122,164.538461538462,6.49851868134645,0.0246410643886242,3
5,1,1726.61870503597,141.533333333333,152.120785342876,11,73.3333333333333,13.5333333333333,1609.43120503597,0.339793608343679,141.533333333333,6.47425221295157,0.0261668756748901,3
5,1,1888.11188811189,127.058823529412,136.113274625996,11,64.7058823529412,24.0588235294118,1742.48082015072,0.357265281371362,127.058823529412,6.43507568818239,0.033368934711896,3
5,1,1573.42657342657,141.428571428571,152.894454725194,9,64.2857142857143,25.4285714285714,1444.11622859899,0.376596254622273,141.428571428571,6.41235063491535,0.0111362202021987,3
5,1,1777.77777777778,140.866666666667,152.776307063628,9,60,45.1333333333333,1697.13261648745,0.416220377504944,140.866666666667,6.57296631318238,0.0369461918346843,0
5,1,1678.32167832168,145.4,153.843426898909,11,73.3333333333333,68.6,1608.22822037775,0.417261953974689,145.4,6.50220881140682,0.0312842828954953,0
5,1,1573.42657342657,152.142857142857,163.405280558144,10,71.4285714285714,24.1428571428571,1456.23907342657,0.356335901307109,152.142857142857,6.30574330181877,0.0199932260209796,0
5,1,1678.32167832168,142.266666666667,150.809814004262,12,80,44.7333333333333,1598.10777457836,0.346738703615929,142.266666666667,6.26748646588127,0.0142601795594221,0
5,1,2030.07518796992,122.411764705882,133.028303047753,11,64.7058823529412,23.4117647058823,1878.56003645477,0.369101967247305,122.411764705882,6.16957303592744,0.0101862039275177,0
5,1,1726.61870503597,138.466666666667,155.492979477103,13,86.6666666666667,20.4666666666667,1599.50006096817,0.374152168513498,138.466666666667,6.15467157996154,0.00479030195981182,0
5,1,1548.38709677419,143.133333333333,151.668717934846,12,80,60.1333333333333,1367.66420520793,0.347548323629632,143.133333333333,6.0287130505759,0.0116080849152469,0
5,1,1344.8275862069,164.25,179.277020278674,9,75,51.25,1212.08422337504,0.327202244917484,164.25,6.00491821747931,0.0139079187704639,0
5,1,1448.27586206897,162.230769230769,174.551953914543,8,61.5384615384615,125.769230769231,1396.19252873563,0.304001564280384,162.230769230769,6.013792174333,0.0307021295210917,0
5,1,1573.42657342657,144.357142857143,152.807301620608,11,78.5714285714286,22.3571428571429,1450.47575375444,0.312340831796237,144.357142857143,5.96228959975914,0.0240081524549861,0
5,1,1777.77777777778,143.466666666667,151.838071642128,9,60,16.4666666666667,1659.66754155731,0.334162431337865,143.466666666667,5.87744268702832,0.00393307970410505,0
5,1,1347.30538922156,154.714285714286,175.91718830989,10,71.4285714285714,50.7142857142857,1203.07461999079,0.368694619042736,154.714285714286,5.86715743090261,0.00695545639441388,0
5,1,1970.80291970803,124.941176470588,128.688863268784,13,76.4705882352941,19.0588235294118,1866.63625304136,0.372674860272225,124.941176470588,5.97468223337065,0.0246743952803562,0
5,1,1468.53146853147,161.692307692308,169.471123022365,9,69.2307692307692,73.6923076923077,1298.07692307692,0.393190115921298,161.692307692308,6.02706426905956,0.035579655739967,0
5,1,1751.82481751825,140.933333333333,150.778866777366,7,46.6666666666667,33.0666666666667,1665.61792096652,0.277446568557751,140.933333333333,5.92205356016397,0.0106038841149611,0
5,1,1970.80291970803,124.294117647059,128.679035268559,13,76.4705882352941,36.2941176470588,1800.34837425348,0.331233023932384,124.294117647059,5.89509710597363,0.0124943798205534,0
5,1,1402.87769784173,176,187.314352537831,8,66.6666666666667,27,1328.98607222596,0.378738237779478,176,5.81953003388557,0.00623815099536117,2
5,1,1655.1724137931,136.733333333333,141.828770001012,12,80,11.2666666666667,1553.82106244175,0.384051612111609,136.733333333333,5.83439819794807,0.0244757975931331,2
5,1,1551.72413793103,152.142857142857,163.990417838535,9,64.2857142857143,133.857142857143,1499.27658548348,0.350431191134316,152.142857142857,5.86259394324281,0.00953975711397334,2
5,1,1028.57142857143,186.272727272727,193.694464181467,7,63.6363636363636,45.2727272727273,922.188449848024,0.379733560758878,186.272727272727,5.85086021188628,0.0117190538617174,2
5,1,1808.51063829787,130.3125,142.203419438493,11,68.75,107.6875,1745.48542821384,0.353532561954934,130.3125,5.82749817353401,0.00830424677729648,2
5,1,1272.72727272727,165.692307692308,179.439726327855,9,69.2307692307692,77.6923076923077,1102.27272727273,0.360992483520754,165.692307692308,6.19543696082091,0.0171556755312867,5
5,1,1363.63636363636,155.142857142857,164.248070221323,9,64.2857142857143,4.85714285714286,1269.88636363636,0.365786656641637,155.142857142857,6.17387462728043,0.0295503027001441,5
5,1,1181.81818181818,179.666666666667,187.933942295336,8,66.6666666666667,13.6666666666667,1091.45673603505,0.365168777397773,179.666666666667,6.11936607126126,0.0150808920860301,5
5,1,1888.88888888889,135.5,144.645255712035,10,62.5,69.5,1815.71815718157,0.381318412426,135.5,6.09187389485856,0.0085881746437441,5
5,1,1380.36809815951,154.428571428571,160.635790354632,10,71.4285714285714,16.4285714285714,1271.6724459856,0.37816787388632,154.428571428571,6.08783780643527,0.00970725285952909,5
5,1,1448.27586206897,165.538461538462,175.4278286844,11,84.6153846153846,43.5384615384615,1325.32504239683,0.376661487572247,165.538461538462,7.65762457179382,0.120917893336952,4
5,1,1551.72413793103,147.642857142857,159.888130534178,12,85.7142857142857,31.6428571428571,1422.41379310345,0.330896770513724,147.642857142857,7.57636486165532,0.185932898938196,4
5,1,1551.72413793103,153.714285714286,161.208826415571,12,85.7142857142857,24.2857142857143,1467.45447500969,0.347481944636101,153.714285714286,7.34581843054739,0.0223308762389088,4
5,1,1448.27586206897,165.230769230769,180.640314096613,8,61.5384615384615,68.2307692307692,1293.63668681123,0.379819233768823,165.230769230769,7.30339095141031,0.0480251822622067,4
5,1,1691.72932330827,143.785714285714,153.116902118237,9,64.2857142857143,4.78571428571428,1583.81565424352,0.426495257203215,143.785714285714,7.25226041385706,0.0983520670879901,4
5,1,1167.66467065868,172.583333333333,179.661951082211,9,75,7.58333333333334,1076.75557974959,0.393857913052384,172.583333333333,7.78664540142804,0.0795293053521548,1
5,1,1888.11188811189,121.176470588235,124.523562617919,15,88.2352941176471,26.1764705882353,1730.21715126978,0.39387797139914,121.176470588235,7.5989964201603,0.0636778254719082,1
5,1,1726.61870503597,134.4,142.602477771835,10,66.6666666666667,121.6,1668.02495503597,0.415682062427617,134.4,7.4858899526532,0.040023900392571,1
5,1,1808.51063829787,133.25,143.285117859462,10,62.5,55.25,1616.20294599018,0.423050907792501,133.25,7.41797502456372,0.0222705571552314,1
5,1,1758.62068965517,130.9375,143.428335763893,11,68.75,14.9375,1629.31034482759,0.414937003072663,130.9375,7.38395347360491,0.0377430094243016,1
5,1,1834.53237410072,127.25,142.137257606864,13,81.25,110.75,1771.50716401669,0.376523544019026,127.25,7.34207198168375,0.0520742595603253,3
5,1,1363.63636363636,170.833333333333,183.995470958753,8,66.6666666666667,60.1666666666667,1298.7012987013,0.379720525334455,170.833333333333,7.32299405643517,0.0608411173057955,3
5,1,873.015873015873,217.8,223.736452103809,8,80,101.8,743.705528188287,0.338195333871943,217.8,7.21832098292666,0.0307555340565503,3
5,1,1257.48502994012,161.538461538462,169.861482028514,11,84.6153846153846,29.5384615384615,1143.84866630376,0.399542254505849,161.538461538462,7.17164684407723,0.0362143120668793,3
5,1,1468.53146853147,159.076923076923,171.369596082673,7,53.8461538461538,127.923076923077,1416.2666601691,0.411153061682819,159.076923076923,7.16235146721288,0.0334846342070183,3
5,1,1678.32167832168,144.6,156.884033604443,10,66.6666666666667,20.4,1587.41258741259,0.396142823502148,144.6,6.97793901382156,0.0428902252809433,0
5,1,1834.53237410072,129.5625,140.144345230195,10,62.5,6.5625,1712.58115458852,0.387149211410126,129.5625,6.91400635224486,0.0247059395335911,0
5,1,679.012345679012,207.3,211.806751544893,7,70,39.3,589.726631393298,0.361818473553405,207.3,6.71043718276689,0.0172732332771833,0
5,1,779.220779220779,195.636363636364,201.330573932525,8,72.7272727272727,47.3636363636364,717.492384159051,0.405393776061417,195.636363636364,6.68000116980525,0.00931006849980527,0
5,1,1888.88888888889,131.8125,138.525945223269,9,56.25,11.1875,1783.99378399378,0.342283918687081,131.8125,6.63491422245085,0.00575679509764016,0
5,1,1409.39597315436,156.076923076923,165.985402509238,8,61.5384615384615,24.0769230769231,1295.759609518,0.416950288092038,156.076923076923,6.62420699144942,0.0158158195185012,0
5,1,1077.84431137725,193.636363636364,201.906368939124,7,63.6363636363636,94.3636363636364,1025.76097804391,0.41393639664946,193.636363636364,6.43163552483012,0.0133317793929862,0
5,1,932.203389830509,213.1,220.505101981791,6,60,46.1,842.383030549071,0.365405749362208,213.1,6.39975769501833,0.0131700810451002,0
7,0,1160.22099447514,162.923076923077,164.085812446274,11,84.6153846153846,10.0769230769231,1073.515792163,0.520075715626792,162.923076923077,1.88403614849881,0.0735421187013073,0
7,0,1089.38547486034,176,190.866445453359,8,66.6666666666667,9,999.565115578898,0.540946954575829,176,2.10760515151728,0.101866568206215,0
7,0,1173.1843575419,157.230769230769,158.2709458735,11,84.6153846153846,9.76923076923077,1083.36399826046,0.493231446595814,157.230769230769,2.29161255341714,0.0218219657716701,0
7,0,1099.47643979058,166.538461538462,168.708442176254,10,76.9230769230769,0.538461538461547,1009.11499400744,0.505854296775664,166.538461538462,2.2454081078383,0.013591642385889,0
7,0,607.476635514019,176,176.071481696119,11,91.6666666666667,0,522.249362786746,0.499232404195916,176,2.27587214148532,0.0109441893059091,0
7,0,886.699507389162,177.363636363636,182.02522302742,7,63.6363636363636,70.3636363636364,746.512591501312,0.523157376044782,177.363636363636,2.25182845141075,0.0070444458467838,0
